OrderID,CustomerID,ProductID,Quantity,TotalPriceBeforeTax,GSTAmount,TaxAmount,TotalPriceAfterTax,OrderDate,DeliveryStatus,PaymentStatus,DeliveryAddress
d975c692,387,55,5,221.6,11.08,20.18,252.86,2023-06-29,Pending,Paid,"400 Hardware Lane, Central"
9d177d7b,511,77,4,1369.96,246.59,35.55,1652.1,2023-02-10,Pending,Unpaid,"279 Hardware Lane, North"
604115f0,204,124,5,1788.1,214.57,24.56,2027.23,2023-03-08,Delivered,Paid,"533 Hardware Lane, West"
484fc195,949,24,5,911.0,109.32,24.59,1044.91,2023-11-04,Pending,Paid,"947 Hardware Lane, West"
c0217b70,382,242,6,2476.2,445.72,34.8,2956.72,2023-03-05,Pending,Unpaid,"970 Hardware Lane, Central"
b3dc42b5,542,324,1,282.93,50.93,36.8,370.66,2023-01-13,Delivered,Paid,"714 Hardware Lane, West"
3d5d836f,862,50,6,1761.06,211.33,37.34,2009.73,2023-04-16,Delivered,Unpaid,"714 Hardware Lane, South"
b96d773f,791,106,7,2856.7,142.84,19.06,3018.6,2023-05-19,Delivered,Paid,"210 Hardware Lane, West"
cd116a0d,539,145,3,118.2,5.91,7.88,131.99,2023-12-03,Delivered,Unpaid,"671 Hardware Lane, Central"
311ec10f,984,190,7,2229.29,401.27,31.45,2662.01,2023-03-02,Pending,Paid,"694 Hardware Lane, East"
4dfffd8e,879,122,2,914.24,45.71,23.42,983.37,2023-12-23,Delivered,Paid,"305 Hardware Lane, Central"
425c734f,749,135,6,774.84,38.74,6.95,820.53,2023-05-21,Shipped,Paid,"847 Hardware Lane, North"
f0aff778,804,349,3,1464.27,73.21,5.49,1542.97,2023-03-16,Shipped,Unpaid,"418 Hardware Lane, West"
74613c45,340,384,4,1668.96,300.41,21.8,1991.17,2023-01-21,Pending,Unpaid,"207 Hardware Lane, North"
a9d927ba,777,325,7,2923.34,526.2,48.81,3498.35,2023-10-06,Pending,Unpaid,"399 Hardware Lane, South"
76c29de6,348,318,8,2297.68,114.88,4.65,2417.21,2023-09-10,Delivered,Paid,"950 Hardware Lane, West"
5ebc1e35,158,358,9,4328.19,216.41,49.42,4594.02,2023-01-13,Pending,Paid,"840 Hardware Lane, East"
817af95c,94,103,1,154.06,7.7,14.97,176.73,2023-07-02,Shipped,Paid,"396 Hardware Lane, East"
b27d155b,146,202,9,565.92,67.91,19.32,653.15,2023-04-13,Shipped,Paid,"297 Hardware Lane, Central"
8a07033f,631,160,3,654.39,117.79,29.9,802.08,2023-11-17,Pending,Paid,"811 Hardware Lane, West"
8be51d07,326,248,9,2676.15,321.14,34.67,3031.96,2023-08-14,Shipped,Paid,"871 Hardware Lane, North"
bac6217e,718,303,8,1108.96,199.61,38.97,1347.54,2023-10-08,Pending,Unpaid,"319 Hardware Lane, South"
e20f829f,770,137,6,583.56,105.04,10.46,699.06,2024-01-01,Delivered,Paid,"556 Hardware Lane, South"
6e55d2db,815,241,8,2702.48,486.45,42.81,3231.74,2023-11-15,Shipped,Paid,"936 Hardware Lane, East"
df5ed369,267,135,5,645.7,32.28,47.61,725.59,2023-09-18,Pending,Paid,"401 Hardware Lane, West"
a1b1bf9a,283,88,4,1344.68,161.36,6.11,1512.15,2023-09-02,Delivered,Unpaid,"597 Hardware Lane, East"
679413c4,197,137,9,875.34,157.56,10.93,1043.83,2023-09-15,Shipped,Paid,"908 Hardware Lane, South"
1e6c4dee,849,45,7,3456.88,622.24,13.3,4092.42,2023-08-25,Pending,Unpaid,"820 Hardware Lane, North"
6ca2b00b,342,361,1,184.84,9.24,15.26,209.34,2023-01-12,Shipped,Paid,"626 Hardware Lane, Central"
d0e0e0ae,682,27,2,254.5,30.54,6.53,291.57,2023-04-23,Pending,Unpaid,"429 Hardware Lane, East"
3011e753,403,304,9,843.75,42.19,24.44,910.38,2023-09-23,Shipped,Paid,"644 Hardware Lane, South"
a07eb921,55,214,1,253.25,45.58,12.24,311.07,2023-06-12,Shipped,Paid,"914 Hardware Lane, Central"
9f1ce7c3,649,351,2,770.44,38.52,20.53,829.49,2023-09-25,Pending,Unpaid,"805 Hardware Lane, Central"
78c6ff0d,210,143,4,658.92,32.95,29.11,720.98,2023-05-29,Delivered,Paid,"266 Hardware Lane, East"
3f128f70,551,119,3,1132.23,203.8,15.69,1351.72,2023-06-22,Pending,Unpaid,"638 Hardware Lane, East"
16343f94,343,138,10,735.8,36.79,29.94,802.53,2023-07-29,Pending,Unpaid,"834 Hardware Lane, West"
63ec1421,269,176,2,613.94,73.67,11.81,699.42,2023-09-11,Delivered,Paid,"290 Hardware Lane, South"
ec2ab3b9,905,177,5,1069.85,128.38,18.73,1216.96,2023-11-23,Shipped,Paid,"912 Hardware Lane, East"
c664abc8,553,197,6,2981.4,357.77,16.49,3355.66,2023-04-17,Delivered,Paid,"401 Hardware Lane, West"
732b7ae4,225,125,3,1315.62,157.87,8.1,1481.59,2023-07-28,Pending,Paid,"638 Hardware Lane, East"
52c792e5,791,197,9,4472.1,536.65,15.84,5024.59,2023-01-30,Pending,Paid,"551 Hardware Lane, Central"
594eb22f,645,196,4,82.48,4.12,49.84,136.44,2023-03-24,Shipped,Unpaid,"841 Hardware Lane, Central"
2eb7007a,423,49,8,2548.8,305.86,8.67,2863.33,2023-03-09,Shipped,Paid,"437 Hardware Lane, South"
b86756ec,843,368,7,3275.02,163.75,49.27,3488.04,2023-08-25,Delivered,Unpaid,"918 Hardware Lane, Central"
676224b8,418,283,10,523.6,26.18,40.69,590.47,2023-11-25,Shipped,Unpaid,"768 Hardware Lane, North"
5677a568,775,92,2,611.26,110.03,37.19,758.48,2023-08-25,Delivered,Unpaid,"897 Hardware Lane, North"
015e6037,672,219,8,3320.48,597.69,9.64,3927.81,2023-09-25,Delivered,Paid,"909 Hardware Lane, Central"
7850faf7,502,98,7,2052.26,102.61,3.68,2158.55,2023-11-11,Delivered,Unpaid,"815 Hardware Lane, East"
f8137d1d,362,97,4,479.4,57.53,24.8,561.73,2023-04-24,Pending,Paid,"205 Hardware Lane, West"
3d93c588,932,377,8,3597.52,647.55,39.39,4284.46,2023-01-23,Delivered,Unpaid,"342 Hardware Lane, South"
ff2a4938,813,286,8,3650.88,438.11,10.64,4099.63,2023-07-04,Delivered,Paid,"225 Hardware Lane, South"
be28013e,661,112,9,3073.05,553.15,27.98,3654.18,2024-01-01,Pending,Unpaid,"325 Hardware Lane, South"
6c9ecc99,62,347,8,3242.72,583.69,41.9,3868.31,2023-10-30,Shipped,Paid,"942 Hardware Lane, South"
a9b4a9a9,397,116,1,174.59,20.95,16.49,212.03,2023-04-17,Pending,Paid,"422 Hardware Lane, Central"
08b2f880,275,264,9,1134.27,204.17,28.12,1366.56,2023-12-02,Pending,Paid,"356 Hardware Lane, South"
db608024,495,92,1,305.63,55.01,28.4,389.04,2023-02-07,Pending,Unpaid,"151 Hardware Lane, North"
79b1167a,430,106,7,2856.7,142.84,9.79,3009.33,2023-01-28,Delivered,Unpaid,"861 Hardware Lane, West"
338d952f,612,337,10,4007.7,721.39,8.96,4738.05,2023-12-11,Delivered,Paid,"580 Hardware Lane, North"
2c3cdf17,458,353,6,351.0,17.55,31.89,400.44,2023-05-21,Shipped,Unpaid,"190 Hardware Lane, West"
d3840990,188,122,5,2285.6,114.28,7.13,2407.01,2023-02-09,Shipped,Unpaid,"328 Hardware Lane, North"
450fd26a,734,363,1,280.33,50.46,13.37,344.16,2023-04-25,Delivered,Unpaid,"644 Hardware Lane, West"
f0187006,39,27,6,763.5,91.62,14.31,869.43,2023-05-16,Shipped,Unpaid,"120 Hardware Lane, Central"
927559d8,242,93,3,209.34,37.68,15.41,262.43,2023-07-12,Shipped,Paid,"565 Hardware Lane, Central"
906c3dfc,306,321,4,1363.52,163.62,33.62,1560.76,2023-02-15,Pending,Paid,"311 Hardware Lane, East"
f8b22f38,598,192,6,2465.28,295.83,26.46,2787.57,2023-06-28,Pending,Unpaid,"626 Hardware Lane, South"
ca8a016b,103,148,6,1854.54,92.73,22.43,1969.7,2023-12-23,Delivered,Paid,"278 Hardware Lane, South"
a7fde45d,434,52,4,1807.72,325.39,30.19,2163.3,2023-03-12,Shipped,Paid,"580 Hardware Lane, West"
4d121edd,974,331,1,485.52,24.28,23.3,533.1,2023-09-30,Delivered,Paid,"446 Hardware Lane, South"
ae2d1e7c,22,197,8,3975.2,477.02,33.96,4486.18,2023-09-16,Delivered,Unpaid,"282 Hardware Lane, West"
abe30b66,844,130,1,204.95,36.89,30.3,272.14,2023-10-12,Shipped,Paid,"656 Hardware Lane, North"
9d14df74,856,48,3,853.89,153.7,9.06,1016.65,2023-03-07,Pending,Paid,"548 Hardware Lane, North"
ef083b74,251,275,7,1189.79,59.49,2.17,1251.45,2023-08-08,Delivered,Paid,"982 Hardware Lane, North"
1b04ecf8,201,226,7,2997.19,149.86,21.81,3168.86,2023-11-11,Shipped,Unpaid,"898 Hardware Lane, West"
71e4cadd,648,82,8,2129.84,255.58,35.0,2420.42,2023-12-18,Shipped,Paid,"423 Hardware Lane, North"
287b9360,549,268,10,3946.8,710.42,35.71,4692.93,2023-07-25,Shipped,Paid,"168 Hardware Lane, West"
8f3972a8,886,315,6,89.34,4.47,44.44,138.25,2023-07-08,Pending,Paid,"481 Hardware Lane, South"
16abcdd8,451,306,7,1142.61,137.11,3.56,1283.28,2023-12-03,Shipped,Unpaid,"134 Hardware Lane, East"
595ada69,428,283,1,52.36,2.62,14.93,69.91,2023-12-15,Shipped,Unpaid,"117 Hardware Lane, North"
aa24e687,897,162,2,27.6,4.97,16.08,48.65,2023-12-25,Delivered,Paid,"859 Hardware Lane, West"
64145e12,496,246,6,607.14,72.86,31.67,711.67,2023-12-06,Pending,Unpaid,"395 Hardware Lane, West"
e9b8ab6d,221,123,7,1316.35,157.96,4.07,1478.38,2023-03-21,Delivered,Unpaid,"861 Hardware Lane, North"
39e54802,117,123,3,564.15,67.7,2.12,633.97,2023-12-29,Shipped,Paid,"558 Hardware Lane, Central"
fb975583,960,374,9,2815.92,140.8,40.16,2996.88,2023-11-20,Pending,Paid,"840 Hardware Lane, North"
1e35626c,950,160,7,1526.91,274.84,23.8,1825.55,2023-06-08,Pending,Unpaid,"550 Hardware Lane, West"
30880bac,525,210,4,475.92,23.8,21.83,521.55,2023-09-11,Pending,Paid,"794 Hardware Lane, Central"
6dd82ea6,818,325,9,3758.58,676.54,3.09,4438.21,2023-01-06,Pending,Paid,"312 Hardware Lane, Central"
d7c2bb20,795,194,2,172.98,8.65,33.77,215.4,2023-12-10,Pending,Unpaid,"224 Hardware Lane, Central"
65c07dc3,205,286,8,3650.88,438.11,7.28,4096.27,2023-07-14,Delivered,Paid,"621 Hardware Lane, Central"
84bfa549,859,76,4,1854.92,222.59,48.72,2126.23,2023-09-26,Pending,Paid,"731 Hardware Lane, West"
8ba26681,462,285,1,180.69,21.68,14.55,216.92,2023-08-03,Shipped,Unpaid,"953 Hardware Lane, North"
62d3b0a9,197,271,3,190.74,22.89,12.41,226.04,2023-07-05,Pending,Unpaid,"471 Hardware Lane, North"
f82a65cf,718,39,10,3314.3,596.57,43.12,3953.99,2023-08-15,Pending,Paid,"604 Hardware Lane, East"
e6eaf876,555,234,7,1582.56,79.13,5.77,1667.46,2023-04-26,Delivered,Unpaid,"699 Hardware Lane, North"
1d83ea2d,702,95,4,136.96,16.44,2.76,156.16,2023-03-28,Shipped,Unpaid,"450 Hardware Lane, Central"
dedb4fdf,649,65,4,1054.4,126.53,11.92,1192.85,2023-11-14,Pending,Unpaid,"982 Hardware Lane, West"
be542e5d,518,396,2,443.5,53.22,26.54,523.26,2023-12-07,Pending,Paid,"705 Hardware Lane, South"
48599b92,151,300,4,592.0,29.6,5.97,627.57,2023-12-31,Pending,Paid,"232 Hardware Lane, South"
480cc37d,854,221,9,1123.74,56.19,31.78,1211.71,2023-06-04,Pending,Paid,"599 Hardware Lane, North"
97575734,920,103,6,924.36,46.22,32.17,1002.75,2023-05-31,Delivered,Paid,"879 Hardware Lane, West"
0e7b0d44,203,346,5,377.35,18.87,23.92,420.14,2023-02-26,Shipped,Paid,"334 Hardware Lane, West"
020da810,157,317,2,620.9,111.76,11.27,743.93,2023-08-14,Shipped,Paid,"383 Hardware Lane, West"
5441efee,711,141,3,1180.47,141.66,25.38,1347.51,2023-11-11,Pending,Paid,"274 Hardware Lane, South"
9fb9882a,840,86,9,4109.49,739.71,8.06,4857.26,2023-12-31,Pending,Paid,"634 Hardware Lane, North"
2b4ff627,751,338,2,666.34,119.94,36.3,822.58,2023-12-23,Delivered,Unpaid,"187 Hardware Lane, Central"
1c006873,558,99,2,183.36,9.17,4.27,196.8,2023-04-21,Shipped,Unpaid,"787 Hardware Lane, Central"
20572bca,266,372,6,983.4,118.01,43.73,1145.14,2023-11-02,Shipped,Paid,"533 Hardware Lane, East"
267f1503,228,14,1,325.56,58.6,44.48,428.64,2023-06-17,Shipped,Paid,"236 Hardware Lane, East"
91854e07,974,161,2,749.22,89.91,12.25,851.38,2023-09-29,Delivered,Unpaid,"667 Hardware Lane, North"
2e857e72,350,400,9,4028.49,483.42,6.24,4518.15,2023-06-16,Delivered,Unpaid,"316 Hardware Lane, North"
c7b49c63,1,133,10,1315.5,157.86,27.61,1500.97,2023-02-10,Delivered,Unpaid,"252 Hardware Lane, West"
62eaa7e4,721,345,7,1825.6,91.28,26.71,1943.59,2023-12-05,Delivered,Unpaid,"475 Hardware Lane, Central"
0d68f004,893,343,1,366.51,18.33,16.85,401.69,2023-02-08,Shipped,Paid,"230 Hardware Lane, South"
57953ff8,157,398,3,280.47,50.48,49.75,380.7,2023-07-01,Pending,Paid,"174 Hardware Lane, Central"
e116e410,761,27,5,636.25,76.35,15.44,728.04,2023-01-29,Delivered,Unpaid,"152 Hardware Lane, East"
b4c79722,903,243,1,337.41,40.49,15.72,393.62,2023-10-15,Delivered,Unpaid,"464 Hardware Lane, West"
a8235669,359,39,5,1657.15,298.29,11.35,1966.79,2023-12-22,Shipped,Paid,"336 Hardware Lane, South"
2c35516c,682,245,6,2510.22,125.51,20.99,2656.72,2023-10-16,Delivered,Paid,"449 Hardware Lane, South"
d1e84bdc,809,335,9,486.0,87.48,38.15,611.63,2023-03-08,Pending,Paid,"389 Hardware Lane, South"
b36d1963,170,39,2,662.86,119.31,43.07,825.24,2023-03-17,Pending,Paid,"777 Hardware Lane, South"
d6901c20,303,94,5,1098.85,197.79,44.49,1341.13,2023-06-30,Delivered,Unpaid,"179 Hardware Lane, South"
1ab47c2a,776,277,2,726.78,87.21,15.12,829.11,2023-08-21,Pending,Unpaid,"194 Hardware Lane, East"
35e47e07,559,45,10,4938.4,888.91,14.26,5841.57,2023-08-09,Shipped,Unpaid,"431 Hardware Lane, East"
05719471,99,294,3,793.95,39.7,37.62,871.27,2023-04-10,Pending,Unpaid,"785 Hardware Lane, South"
c0aed1b8,919,225,1,446.42,53.57,4.99,504.98,2023-02-19,Shipped,Unpaid,"885 Hardware Lane, East"
bb50e206,451,301,9,4264.02,767.52,38.84,5070.38,2023-02-23,Pending,Paid,"402 Hardware Lane, South"
2eb8d4db,638,117,10,1900.7,228.08,28.33,2157.11,2023-02-14,Delivered,Unpaid,"320 Hardware Lane, West"
5ebcbd3a,254,84,8,2358.64,424.56,10.23,2793.43,2023-01-20,Delivered,Unpaid,"440 Hardware Lane, West"
a0ec7205,879,13,7,752.78,37.64,4.53,794.95,2023-04-23,Shipped,Unpaid,"337 Hardware Lane, West"
119f8e66,969,147,9,2261.52,113.08,14.79,2389.39,2023-07-05,Pending,Unpaid,"946 Hardware Lane, East"
cc61b8c4,768,21,4,1361.32,163.36,35.76,1560.44,2023-12-08,Delivered,Paid,"545 Hardware Lane, North"
554203a2,349,316,9,1576.08,78.8,35.53,1690.41,2023-06-06,Delivered,Unpaid,"433 Hardware Lane, West"
65227115,601,11,7,2364.88,118.24,48.54,2531.66,2023-01-25,Shipped,Unpaid,"860 Hardware Lane, Central"
f5220e19,319,334,5,633.8,76.06,47.04,756.9,2023-10-13,Delivered,Paid,"753 Hardware Lane, South"
d8171b31,153,180,9,2445.3,440.15,24.89,2910.34,2023-10-17,Shipped,Unpaid,"345 Hardware Lane, Central"
bec9373b,518,177,4,855.88,102.71,46.73,1005.32,2023-01-12,Pending,Paid,"790 Hardware Lane, East"
5958ba94,389,52,5,2259.65,406.74,10.08,2676.47,2023-04-01,Delivered,Paid,"249 Hardware Lane, South"
73429388,998,118,2,109.08,19.63,25.01,153.72,2023-06-25,Delivered,Paid,"296 Hardware Lane, South"
2928a84b,725,134,1,44.06,5.29,38.78,88.13,2023-12-14,Delivered,Paid,"993 Hardware Lane, East"
be57958c,403,182,4,1360.64,163.28,31.52,1555.44,2023-08-02,Delivered,Unpaid,"308 Hardware Lane, South"
0e67a790,223,270,6,2988.66,149.43,37.73,3175.82,2023-10-08,Shipped,Unpaid,"878 Hardware Lane, East"
99b42ac7,195,107,4,550.44,66.05,38.53,655.02,2023-10-17,Pending,Unpaid,"551 Hardware Lane, Central"
fb3a725d,703,125,10,4385.4,526.25,12.3,4923.95,2023-07-24,Delivered,Paid,"130 Hardware Lane, Central"
1881defb,310,375,2,802.62,96.31,47.52,946.45,2023-06-15,Delivered,Paid,"681 Hardware Lane, Central"
08b8008c,728,184,5,794.35,95.32,37.55,927.22,2023-02-22,Pending,Paid,"120 Hardware Lane, North"
2b55c3b8,264,379,8,1077.04,129.24,22.97,1229.25,2023-06-30,Delivered,Unpaid,"506 Hardware Lane, South"
197bb076,549,208,1,441.11,52.93,35.31,529.35,2023-03-15,Shipped,Paid,"507 Hardware Lane, North"
cd3b8d9c,708,276,8,1018.4,122.21,35.83,1176.44,2023-11-21,Delivered,Paid,"320 Hardware Lane, South"
36621366,104,206,3,1492.83,74.64,40.42,1607.89,2023-11-22,Pending,Paid,"751 Hardware Lane, South"
c498295a,854,244,9,869.04,104.28,7.03,980.35,2023-01-08,Delivered,Paid,"307 Hardware Lane, West"
dda5ecd0,746,287,5,1059.1,52.96,45.03,1157.09,2023-12-22,Pending,Unpaid,"168 Hardware Lane, Central"
90987c1d,705,228,2,188.58,9.43,22.39,220.4,2023-03-04,Pending,Unpaid,"327 Hardware Lane, East"
616c0feb,110,220,7,3026.52,544.77,26.22,3597.51,2023-10-22,Shipped,Unpaid,"650 Hardware Lane, Central"
62d720b8,756,169,8,3547.76,177.39,45.88,3771.03,2023-02-17,Delivered,Paid,"193 Hardware Lane, North"
7cd7ee4f,22,279,8,2743.44,493.82,16.58,3253.84,2023-10-28,Shipped,Unpaid,"791 Hardware Lane, Central"
bc4fcb32,198,209,2,939.08,46.95,24.22,1010.25,2023-03-10,Delivered,Paid,"450 Hardware Lane, South"
2408fe00,69,192,4,1643.52,197.22,25.39,1866.13,2023-02-22,Shipped,Unpaid,"196 Hardware Lane, South"
b4e8667f,422,118,10,545.4,98.17,37.23,680.8,2023-12-30,Shipped,Paid,"539 Hardware Lane, South"
b3af8c13,904,15,7,2691.92,484.55,24.13,3200.6,2023-01-10,Shipped,Unpaid,"156 Hardware Lane, Central"
a123c99c,535,116,2,349.18,41.9,23.18,414.26,2023-03-19,Shipped,Unpaid,"927 Hardware Lane, North"
2baeb48b,736,100,6,1004.82,180.87,36.61,1222.3,2023-12-10,Pending,Paid,"822 Hardware Lane, North"
d10ab9bd,323,270,8,3984.88,199.24,29.1,4213.22,2023-02-15,Pending,Paid,"483 Hardware Lane, West"
4de0beb0,949,363,5,1401.65,252.3,44.23,1698.18,2023-05-07,Shipped,Unpaid,"324 Hardware Lane, South"
74d8bc3b,941,173,10,3754.8,675.86,15.2,4445.86,2023-10-26,Pending,Paid,"221 Hardware Lane, South"
9d08c572,633,100,1,167.47,30.14,38.58,236.19,2023-06-21,Pending,Unpaid,"386 Hardware Lane, South"
da57f358,895,358,6,2885.46,144.27,4.94,3034.67,2023-08-29,Delivered,Unpaid,"917 Hardware Lane, Central"
ebbe99ae,438,173,3,1126.44,202.76,18.19,1347.39,2023-05-19,Pending,Paid,"748 Hardware Lane, East"
911bd9fb,709,287,3,635.46,31.77,8.64,675.87,2023-04-23,Pending,Unpaid,"591 Hardware Lane, West"
5df534de,968,275,2,339.94,17.0,41.9,398.84,2023-05-17,Pending,Unpaid,"418 Hardware Lane, Central"
384371fa,654,196,5,103.1,5.16,30.45,138.71,2023-12-15,Shipped,Unpaid,"563 Hardware Lane, Central"
6dc40601,251,136,4,476.48,57.18,49.0,582.66,2023-11-08,Delivered,Unpaid,"885 Hardware Lane, North"
6ac93cc5,923,60,2,153.54,27.64,6.77,187.95,2023-08-13,Delivered,Unpaid,"243 Hardware Lane, South"
49643187,837,94,2,439.54,79.12,15.64,534.3,2023-06-14,Shipped,Paid,"191 Hardware Lane, West"
60fe93db,186,38,4,1335.88,240.46,3.48,1579.82,2023-12-22,Delivered,Unpaid,"998 Hardware Lane, West"
54aacc5c,890,21,4,1361.32,163.36,36.16,1560.84,2023-12-25,Pending,Unpaid,"932 Hardware Lane, South"
dc894f87,224,362,10,3405.4,612.97,12.92,4031.29,2023-05-04,Delivered,Unpaid,"299 Hardware Lane, East"
07886d59,81,86,9,4109.49,739.71,9.64,4858.84,2023-06-22,Pending,Paid,"585 Hardware Lane, East"
a5151499,2,88,6,2017.02,242.04,5.79,2264.85,2023-07-01,Pending,Unpaid,"526 Hardware Lane, North"
b7743169,598,4,7,2746.73,137.34,5.71,2889.78,2023-10-04,Delivered,Unpaid,"184 Hardware Lane, North"
5ca79b07,416,301,2,947.56,170.56,47.65,1165.77,2023-11-09,Pending,Paid,"914 Hardware Lane, South"
baefe26b,4,168,8,1822.08,218.65,6.98,2047.71,2023-10-26,Pending,Paid,"136 Hardware Lane, East"
3603e7a1,400,126,6,1440.66,172.88,49.36,1662.9,2023-07-10,Delivered,Paid,"977 Hardware Lane, West"
dec78d91,578,271,4,254.32,30.52,43.58,328.42,2023-12-16,Pending,Unpaid,"193 Hardware Lane, Central"
a627c03e,400,310,5,1676.2,301.72,49.77,2027.69,2023-09-11,Delivered,Paid,"565 Hardware Lane, Central"
bec8dee6,714,9,10,2394.2,430.96,43.04,2868.2,2023-09-28,Pending,Unpaid,"273 Hardware Lane, North"
23378707,238,283,5,261.8,13.09,30.79,305.68,2023-08-26,Shipped,Paid,"655 Hardware Lane, North"
382c2d0a,305,8,6,404.76,48.57,13.61,466.94,2023-05-11,Shipped,Paid,"876 Hardware Lane, West"
4778fda8,427,355,5,1549.4,185.93,18.36,1753.69,2023-05-04,Delivered,Unpaid,"550 Hardware Lane, West"
22b358f7,504,400,9,4028.49,483.42,36.17,4548.08,2023-04-24,Pending,Paid,"352 Hardware Lane, Central"
1a36c014,483,387,4,1823.44,218.81,40.9,2083.15,2023-10-28,Shipped,Unpaid,"714 Hardware Lane, Central"
94e1fccf,609,308,10,568.8,28.44,25.16,622.4,2023-01-03,Delivered,Unpaid,"260 Hardware Lane, West"
ceb45734,677,74,5,128.85,23.19,40.48,192.52,2023-09-11,Pending,Paid,"117 Hardware Lane, South"
0e955ad9,955,21,6,2041.98,245.04,13.75,2300.77,2023-09-05,Pending,Paid,"149 Hardware Lane, Central"
a642c5f3,797,82,5,1331.15,159.74,22.38,1513.27,2023-10-15,Pending,Paid,"566 Hardware Lane, Central"
302befc3,982,22,3,658.23,78.99,31.11,768.33,2023-10-21,Pending,Paid,"607 Hardware Lane, East"
43c38e44,963,379,1,134.63,16.16,6.64,157.43,2023-12-19,Delivered,Unpaid,"274 Hardware Lane, North"
58336dd3,952,391,8,771.28,38.56,32.4,842.24,2023-12-04,Shipped,Unpaid,"346 Hardware Lane, East"
5c3be9f5,668,154,10,2753.9,495.7,23.33,3272.93,2023-11-04,Shipped,Paid,"619 Hardware Lane, East"
7396141a,934,397,9,2148.93,386.81,14.84,2550.58,2023-09-10,Pending,Unpaid,"305 Hardware Lane, West"
219435da,784,150,9,606.15,30.31,10.66,647.12,2023-05-03,Delivered,Paid,"474 Hardware Lane, East"
2d23807d,466,212,8,944.64,47.23,26.11,1017.98,2023-10-18,Pending,Unpaid,"974 Hardware Lane, North"
84a98079,53,268,1,394.68,71.04,40.97,506.69,2023-05-02,Shipped,Unpaid,"886 Hardware Lane, Central"
1b24ede9,574,18,3,1106.13,199.1,36.88,1342.11,2023-01-07,Delivered,Unpaid,"100 Hardware Lane, North"
7ff8178e,756,369,6,1581.36,284.64,2.81,1868.81,2023-01-15,Pending,Unpaid,"473 Hardware Lane, North"
ee6f1f13,673,150,5,336.75,16.84,30.59,384.18,2023-12-24,Delivered,Unpaid,"955 Hardware Lane, North"
f20184ad,871,371,5,2475.0,123.75,29.55,2628.3,2023-04-08,Pending,Paid,"178 Hardware Lane, East"
9a40eca2,441,187,7,2895.76,521.24,22.41,3439.41,2023-10-24,Pending,Paid,"468 Hardware Lane, West"
ed7f8208,653,53,5,1724.15,310.35,8.42,2042.92,2023-07-23,Delivered,Unpaid,"253 Hardware Lane, West"
88aea16b,647,195,2,418.86,20.94,47.98,487.78,2023-02-03,Shipped,Paid,"383 Hardware Lane, South"
7b5a42b7,400,24,8,1457.6,174.91,1.04,1633.55,2023-05-28,Delivered,Paid,"953 Hardware Lane, West"
32bc1f35,637,184,2,317.74,38.13,39.53,395.4,2023-08-11,Shipped,Unpaid,"269 Hardware Lane, South"
475eb7e0,968,347,1,405.34,72.96,21.54,499.84,2023-08-22,Delivered,Unpaid,"978 Hardware Lane, North"
8a5b8f5e,259,180,8,2173.6,391.25,24.16,2589.01,2023-02-14,Delivered,Paid,"741 Hardware Lane, North"
1e9dce09,588,96,3,372.33,18.62,43.58,434.53,2023-01-03,Delivered,Unpaid,"584 Hardware Lane, South"
0329216b,723,78,4,1207.04,60.35,47.85,1315.24,2023-05-18,Pending,Paid,"135 Hardware Lane, South"
f5400c68,619,91,4,1005.36,180.96,33.68,1220.0,2023-08-03,Delivered,Unpaid,"525 Hardware Lane, West"
bb808d44,201,18,4,1474.84,265.47,33.43,1773.74,2023-05-19,Shipped,Paid,"693 Hardware Lane, Central"
3ebcd77b,66,236,2,757.84,90.94,19.41,868.19,2023-09-21,Shipped,Unpaid,"504 Hardware Lane, North"
5fb80a16,853,81,1,116.77,21.02,35.54,173.33,2023-10-23,Shipped,Unpaid,"406 Hardware Lane, Central"
c0643d2c,256,240,2,777.5,139.95,7.21,924.66,2023-07-02,Delivered,Unpaid,"846 Hardware Lane, West"
3486280a,556,202,10,628.8,75.46,27.59,731.85,2023-04-20,Delivered,Paid,"604 Hardware Lane, East"
ea041be3,501,84,4,1179.32,212.28,10.59,1402.19,2023-02-27,Pending,Paid,"588 Hardware Lane, West"
5e7ca069,918,268,8,3157.44,568.34,14.53,3740.31,2023-06-26,Delivered,Paid,"410 Hardware Lane, Central"
3bcf3b76,465,291,10,2641.5,316.98,38.32,2996.8,2023-03-17,Shipped,Paid,"511 Hardware Lane, South"
10ee7455,305,55,9,398.88,19.94,39.81,458.63,2023-12-14,Shipped,Unpaid,"111 Hardware Lane, South"
c9273701,22,303,1,138.62,24.95,48.98,212.55,2023-08-07,Pending,Paid,"349 Hardware Lane, Central"
48f99e8c,876,198,2,943.54,169.84,20.74,1134.12,2023-04-26,Delivered,Paid,"182 Hardware Lane, South"
730c4bab,867,399,6,1653.66,198.44,9.67,1861.77,2023-07-05,Delivered,Unpaid,"282 Hardware Lane, South"
cd59ef36,700,92,7,2139.41,385.09,21.9,2546.4,2023-11-05,Shipped,Paid,"396 Hardware Lane, South"
a3ea3fee,518,109,10,3804.2,684.76,29.33,4518.29,2023-10-27,Shipped,Paid,"800 Hardware Lane, North"
9f2112d6,634,222,5,257.05,46.27,17.31,320.63,2023-10-24,Shipped,Unpaid,"174 Hardware Lane, West"
